device_type,zone_id,protocol,mqtt_msg_type,src_port,dst_port,packet_size,packets_per_second,connection_duration,bytes_transferred,unique_dst_ips_contacted,avg_request_interval,syn_flag_count,rst_flag_count,failed_login_attempts,is_encrypted,mac_ip_mismatch,signal_preemption_request,gps_deviation_km,hour_of_day,day_type,label
traffic_camera,hospital_zone,TCP,none,32899,8080,1327,6.111,147.0,428751,2,56.38,0,0,0,1,0,0,0.0,6,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,24746,443,824,6.304,60.93,48487,1,184.749,0,2,0,1,0,0,0.0,3,weekday,normal
traffic_camera,arterial_road,TCP,none,45824,8080,1195,19.339,207.2,535147,2,76.878,3,1,0,1,0,0,0.0,2,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,10339,1883,177,2.537,71.07,11531,1,127.788,0,0,0,0,0,0,0.0,10,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,49472,1883,140,0.724,88.9,9147,1,188.787,0,0,0,0,0,0,0.0,2,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,54563,1883,215,4.579,94.59,3595,1,24.373,0,0,0,1,0,1,0.0,18,weekday,normal
ambulance_tracker,downtown,HTTPS,none,46820,443,256,3.473,10.69,4923,1,290.203,1,0,0,1,0,0,0.058,12,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,45054,443,263,1.435,16.17,18645,2,123.957,1,0,0,1,0,0,0.154,15,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,48912,443,204,2.498,35.13,4219,1,351.309,0,0,0,1,0,1,0.026,7,weekday,normal
traffic_camera,downtown,TCP,none,48157,8080,67,576.08,3.71,311316,1,0.3897,512,103,0,0,0,0,0.0,0,weekday,ddos
signal_controller,residential,MQTT,subscribe,23065,1883,240,1.891,158.24,11784,1,256.736,0,0,0,1,0,0,0.0,9,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,37521,443,132,3.005,48.73,3471,2,18.427,0,1,0,1,0,0,0.039,23,weekday,normal
traffic_camera,hospital_zone,TCP,none,61075,8080,85,418.123,2.67,270160,2,0.3433,354,201,0,0,0,0,0.0,7,weekday,ddos
ambulance_tracker,hospital_zone,HTTPS,none,18153,443,228,3.436,69.67,1928,2,36.483,2,0,0,1,0,1,0.037,2,weekend,normal
signal_controller,hospital_zone,MQTT,subscribe,62127,1883,124,0.623,105.24,3044,1,106.844,1,1,0,0,0,0,0.0,20,weekday,normal
signal_controller,residential,MQTT,subscribe,57103,1883,1372,593.974,2.21,12288,1,0.2517,447,149,0,0,0,0,0.0,7,weekend,ddos
dispatch_server,hospital_zone,HTTPS,none,10267,443,498,6.376,150.23,183970,1,138.599,2,0,0,1,0,0,0.0,21,weekday,normal
ambulance_tracker,downtown,HTTPS,none,35663,443,185,1.658,49.36,23553,2,163.766,0,0,0,1,0,0,0.091,7,weekday,normal
dispatch_server,downtown,HTTPS,none,15602,443,817,2.113,145.14,116134,1,123.161,1,0,0,1,0,1,0.0,2,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,56074,1883,170,2.397,161.45,11158,1,230.212,1,0,0,1,0,0,0.0,4,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,50164,443,157,1.141,49.76,18933,1,38.911,2,0,0,1,0,1,0.048,12,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,54084,1883,1227,291.133,1.88,11823,2,0.1505,998,32,0,0,0,0,0.0,8,weekend,ddos
traffic_camera,arterial_road,TCP,none,64485,8080,1440,12.634,120.19,573840,3,114.347,1,0,0,0,0,0,0.0,12,weekend,normal
traffic_camera,downtown,TCP,none,34109,8080,1496,14.044,65.1,449035,1,65.911,1,0,0,1,0,0,0.0,11,weekday,normal
dispatch_server,downtown,HTTPS,none,56776,443,751,18.833,131.1,81827,2,155.428,3,0,0,1,0,0,0.0,3,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,38867,443,173,3.561,22.51,15079,1,42.157,0,0,0,1,0,0,0.037,22,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,20691,443,277,3.893,84.58,3488,1,221.981,1,0,0,1,0,0,0.068,7,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,60376,443,689,17.891,143.69,88231,1,8.822,0,0,0,1,0,1,0.0,22,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,52537,443,100,2.207,31.17,2886,2,298.683,1,0,0,1,0,0,0.093,19,weekday,normal
traffic_camera,residential,TCP,none,52731,8080,1475,21.476,250.87,446799,2,55.33,1,0,0,0,0,0,0.0,17,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,38646,443,379,18.836,13.64,35391,1,21.971,2,1,0,1,0,0,0.0,6,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,45026,1883,232,3.756,72.85,4816,1,428.003,1,0,1,1,0,0,0.0,18,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,39988,443,865,15.608,124.57,89969,1,266.454,1,0,0,1,0,0,0.0,21,weekday,normal
ambulance_tracker,downtown,HTTPS,none,63096,443,199,1.133,27.35,3103,1,89.231,1,0,0,1,0,0,0.097,22,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,61625,443,389,15.022,127.05,199926,1,11.075,0,0,0,1,0,0,0.0,14,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,33206,443,175,1.325,77.96,1697,1,177.205,0,1,0,0,1,1,5.056,7,weekday,spoofing
dispatch_server,hospital_zone,HTTPS,none,43519,443,872,4.049,1.78,2486,1,1.1,0,0,12,1,0,0,0.0,19,weekday,brute_force
ambulance_tracker,hospital_zone,HTTPS,none,44830,443,131,2.96,16.49,8521,2,22.698,0,0,0,1,0,0,0.001,1,weekend,normal
signal_controller,downtown,MQTT,subscribe,9754,1883,239,4.357,194.23,2887,2,79.881,1,0,0,1,0,1,0.0,17,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,55453,443,115,0.758,44.39,26800,2,106.376,2,0,0,0,1,0,2.716,5,weekday,spoofing
dispatch_server,hospital_zone,HTTPS,none,47335,443,652,19.797,36.29,16875,2,92.819,0,0,0,1,0,0,0.0,8,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,10114,443,124,1.401,29.1,4361,4,27.256,1,1,0,1,0,0,0.118,12,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,42341,443,233,4.537,29.06,25141,1,8.228,1,0,0,0,1,1,12.57,16,weekday,spoofing
dispatch_server,hospital_zone,HTTPS,none,33704,51939,172,11.449,1.19,97,97,0.2944,1,0,0,1,0,0,0.0,6,weekday,port_scan
signal_controller,downtown,MQTT,subscribe,7368,1883,124,5.35,235.97,4469,1,124.091,1,0,1,1,0,1,0.0,23,weekend,normal
traffic_camera,residential,TCP,none,34936,8080,761,11.953,197.17,145286,2,133.214,0,1,0,1,0,0,0.0,13,weekend,normal
traffic_camera,arterial_road,TCP,none,3002,8080,1331,10.111,83.73,190702,2,63.207,0,0,0,0,0,0,0.0,9,weekday,normal
traffic_camera,downtown,TCP,none,2193,8080,1338,14.883,211.82,248226,2,40.323,0,0,0,0,0,0,0.0,12,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,17033,22,883,10.798,4.55,1249,1,0.276,2,0,57,1,0,0,0.0,6,weekday,brute_force
signal_controller,arterial_road,MQTT,subscribe,39133,1883,243,2.887,219.67,6914,2,37.965,0,0,0,1,0,0,0.0,10,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,8659,443,267,3.522,46.56,2241,1,29.772,1,0,0,1,0,0,0.121,21,weekend,normal
traffic_camera,residential,TCP,none,10137,8080,1019,22.618,106.65,584172,2,135.278,0,0,0,1,0,0,0.0,15,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,28844,443,101,0.703,53.84,19083,2,273.252,1,1,0,1,0,0,0.059,7,weekday,normal
traffic_camera,downtown,TCP,none,56206,8080,806,21.26,197.97,167614,1,28.829,0,0,0,1,0,0,0.0,8,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,51093,22,551,2.809,3.4,814,1,2.257,0,0,57,1,0,0,0.0,7,weekend,brute_force
dispatch_server,hospital_zone,HTTPS,none,33169,443,706,2.833,2.75,2419,1,1.846,0,0,19,1,0,0,0.0,18,weekday,brute_force
signal_controller,residential,MQTT,subscribe,64063,1883,120,0.77,96.86,1418,1,74.831,1,0,0,0,0,0,0.0,12,weekday,normal
signal_controller,downtown,MQTT,subscribe,50291,1883,104,4.042,108.37,3713,3,62.938,2,0,1,1,0,1,0.0,0,weekday,normal
signal_controller,downtown,MQTT,subscribe,55784,1883,214,4.189,198.25,6706,2,29.889,0,1,0,1,0,0,0.0,23,weekday,normal
traffic_camera,arterial_road,TCP,none,61925,8080,1022,14.131,212.75,329706,1,99.845,0,2,0,1,0,0,0.0,6,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,61012,443,283,1.795,24.67,24400,2,133.011,0,0,0,0,0,0,0.062,1,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,36790,443,292,1.589,33.36,22223,1,205.788,2,0,0,1,0,0,0.001,2,weekday,normal
dispatch_server,downtown,HTTPS,none,11345,443,208,18.721,142.97,27269,2,110.029,0,0,0,1,0,0,0.0,0,weekend,normal
dispatch_server,downtown,HTTPS,none,55921,443,233,3.965,169.08,123689,2,100.295,0,0,0,1,0,0,0.0,13,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,55239,443,144,1.042,41.07,16060,3,57.279,1,0,0,1,0,0,0.041,2,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,28595,443,146,1.894,63.02,15931,1,245.792,2,1,0,1,0,0,0.067,17,weekday,normal
traffic_camera,residential,TCP,none,9794,56531,109,14.408,0.85,1139,28,0.3418,0,0,0,1,0,0,0.0,13,weekday,port_scan
dispatch_server,downtown,HTTPS,none,31351,443,347,14.898,5.6,23039,5,18.653,0,1,1,0,0,1,0.0,23,weekday,command_injection
traffic_camera,hospital_zone,TCP,none,62074,8080,1060,19.681,230.44,191043,1,14.546,0,0,0,1,0,0,0.0,2,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,5840,443,199,4.082,71.63,46397,1,68.803,0,0,0,1,1,1,13.988,20,weekend,spoofing
dispatch_server,downtown,HTTPS,none,55599,443,571,15.98,105.18,58956,2,107.827,1,0,0,1,0,0,0.0,7,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,39942,443,828,12.294,23.28,126202,2,167.522,2,0,0,1,0,0,0.0,22,weekend,normal
dispatch_server,downtown,HTTPS,none,17636,443,541,16.783,117.58,184217,1,69.108,0,0,0,1,0,1,0.0,5,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,2275,443,253,2.285,40.07,22444,2,77.213,3,1,0,1,0,0,0.086,6,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,63923,443,583,15.585,61.26,145271,2,359.043,0,0,0,0,0,0,0.0,1,weekend,normal
signal_controller,hospital_zone,MQTT,subscribe,65099,1883,201,1.099,215.27,6874,2,8.017,0,2,0,1,0,1,0.0,5,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,29698,443,306,2.639,83.4,1423,2,66.322,0,0,0,1,0,0,0.142,10,weekday,normal
traffic_camera,arterial_road,TCP,none,2910,8080,1327,18.471,54.42,228049,1,139.637,1,0,0,1,0,0,0.0,23,weekday,normal
signal_controller,residential,MQTT,subscribe,6253,1883,1457,229.918,3.23,14371,2,0.2134,866,339,0,0,0,0,0.0,1,weekday,ddos
signal_controller,hospital_zone,MQTT,subscribe,32108,1883,178,5.761,141.91,11357,1,189.019,0,0,0,1,0,0,0.0,2,weekend,normal
traffic_camera,residential,TCP,none,30130,8080,1318,17.134,141.22,575565,1,229.936,0,0,0,1,0,0,0.0,14,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,58786,1883,181,3.385,115.74,6869,2,230.424,0,0,0,0,0,0,0.0,0,weekend,normal
signal_controller,hospital_zone,MQTT,subscribe,11761,1883,90,1.45,169.43,8604,3,97.009,0,1,0,1,0,0,0.0,1,weekday,normal
traffic_camera,arterial_road,TCP,none,52219,8080,1488,10.064,257.19,169493,1,184.121,0,0,0,1,0,0,0.0,17,weekday,normal
dispatch_server,downtown,HTTPS,none,6976,443,679,15.987,50.15,54691,2,244.135,0,0,0,1,0,0,0.0,3,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,18946,1883,734,4.599,3.33,13738,1,14.483,0,0,4,0,0,1,0.0,22,weekday,command_injection
traffic_camera,residential,TCP,none,46916,8080,1422,12.144,73.87,511865,1,33.419,1,0,0,1,0,0,0.0,21,weekday,normal
traffic_camera,arterial_road,TCP,none,63052,8080,1220,23.952,69.86,101093,1,73.054,1,0,0,1,0,0,0.0,21,weekday,normal
ambulance_tracker,downtown,HTTPS,none,64954,443,135,3.298,80.99,1982,2,51.083,0,0,0,1,0,0,0.032,10,weekday,normal
ambulance_tracker,downtown,HTTPS,none,32690,443,154,0.483,50.03,34990,2,139.635,1,0,0,1,1,0,11.773,3,weekend,spoofing
dispatch_server,hospital_zone,HTTPS,none,16718,443,494,11.529,147.11,124259,1,64.394,0,0,0,1,0,0,0.0,13,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,3844,443,221,2.259,61.82,17474,1,22.884,1,0,0,1,0,0,0.143,3,weekday,normal
traffic_camera,downtown,TCP,none,34582,1897,57,13.148,1.92,1345,83,0.8863,0,0,0,1,0,0,0.0,20,weekday,port_scan
traffic_camera,residential,TCP,none,51135,8080,902,19.749,50.33,469278,1,22.192,0,1,0,1,0,0,0.0,12,weekend,normal
ambulance_tracker,downtown,HTTPS,none,33605,443,305,1.536,59.64,35455,2,29.012,0,0,0,0,1,1,7.632,13,weekday,spoofing
traffic_camera,arterial_road,TCP,none,21645,8080,869,22.853,101.86,586700,1,14.12,0,0,0,1,0,0,0.0,1,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,41359,443,243,1.651,50.52,8342,2,47.065,2,0,0,1,0,0,0.062,1,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,5489,1883,110,5.919,262.65,11578,2,96.212,0,0,0,1,0,0,0.0,0,weekday,normal
traffic_camera,hospital_zone,TCP,none,11765,8080,1040,18.401,52.17,487485,2,136.478,0,0,0,1,0,0,0.0,18,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,18525,1883,183,5.109,64.93,3848,2,184.974,0,0,0,1,0,0,0.0,8,weekday,normal
dispatch_server,downtown,HTTPS,none,18226,443,345,18.896,16.94,19274,4,18.06,3,1,3,0,0,1,0.0,3,weekend,command_injection
traffic_camera,hospital_zone,TCP,none,54536,8080,1138,22.209,269.98,499093,2,70.744,1,0,0,1,0,0,0.0,5,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,21109,443,191,1.563,78.89,28268,2,2.162,0,0,0,0,1,0,7.826,6,weekday,spoofing
traffic_camera,hospital_zone,TCP,none,47748,8080,1250,5.792,52.6,304697,2,287.682,1,2,0,1,0,0,0.0,19,weekday,normal
traffic_camera,residential,TCP,none,55597,8080,1389,19.81,102.28,536493,2,108.761,0,0,0,1,0,0,0.0,21,weekend,normal
dispatch_server,downtown,HTTPS,none,20400,443,613,15.495,95.23,157028,1,77.099,1,0,0,1,0,0,0.0,15,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,55775,1883,102,2.569,212.21,5384,1,223.287,2,0,0,1,0,0,0.0,3,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,47326,1883,565,1.387,8.68,26062,2,1.104,0,1,2,0,0,1,0.0,22,weekend,command_injection
dispatch_server,hospital_zone,HTTPS,none,54795,443,213,13.558,16.78,189987,1,46.553,1,0,0,0,0,0,0.0,11,weekday,normal
traffic_camera,residential,TCP,none,22758,8080,917,14.612,51.36,582755,2,327.16,1,0,0,1,0,0,0.0,16,weekday,normal
dispatch_server,downtown,HTTPS,none,7955,443,454,13.843,14.66,26794,4,9.573,0,0,5,0,0,1,0.0,22,weekday,command_injection
traffic_camera,arterial_road,TCP,none,1622,8080,739,19.593,252.28,489196,1,235.357,4,1,0,1,0,0,0.0,10,weekday,normal
signal_controller,downtown,MQTT,subscribe,37335,1883,212,4.316,118.18,11804,3,127.335,0,0,0,0,0,0,0.0,13,weekday,normal
traffic_camera,arterial_road,TCP,none,45742,8080,984,15.494,162.46,136090,4,8.556,0,0,0,1,0,0,0.0,20,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,24018,1883,192,4.993,294.87,7130,2,23.529,0,0,0,1,0,0,0.0,19,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,36773,1883,212,1.387,138.67,12841,2,21.796,0,0,0,1,0,0,0.0,2,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,25034,443,511,11.25,6.11,13264,5,4.97,1,0,0,0,0,1,0.0,5,weekday,command_injection
dispatch_server,hospital_zone,HTTPS,none,40499,443,769,5.014,8.32,29151,2,15.586,3,0,2,1,0,1,0.0,21,weekday,command_injection
signal_controller,arterial_road,MQTT,subscribe,4461,1883,181,3.268,96.05,528,1,500.045,0,1,0,0,0,0,0.0,15,weekday,normal
signal_controller,downtown,MQTT,subscribe,10778,1883,140,0.506,65.55,2617,1,57.196,1,1,0,1,0,0,0.0,7,weekday,normal
signal_controller,downtown,MQTT,subscribe,24355,1883,209,0.658,84.02,14560,1,60.71,0,0,0,0,0,1,0.0,14,weekday,normal
traffic_camera,hospital_zone,TCP,none,37881,8080,1346,21.918,94.51,222529,3,325.846,0,0,0,1,0,0,0.0,11,weekend,normal
traffic_camera,hospital_zone,TCP,none,59452,8080,971,17.078,57.41,129120,1,408.0,0,0,0,1,0,0,0.0,21,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,34714,443,418,8.547,1.99,15454,3,19.452,0,0,4,1,0,1,0.0,0,weekday,command_injection
traffic_camera,arterial_road,TCP,none,43988,8080,1024,13.122,277.7,579193,1,92.332,0,0,0,1,0,0,0.0,6,weekday,normal
traffic_camera,residential,TCP,none,56443,8080,1495,23.766,58.4,590916,1,378.28,1,0,0,1,0,0,0.0,15,weekday,normal
signal_controller,downtown,MQTT,subscribe,23863,1883,246,3.038,185.03,7164,1,21.777,0,0,0,1,0,0,0.0,14,weekend,normal
signal_controller,residential,MQTT,subscribe,58024,1883,173,4.63,170.22,7358,2,26.882,1,0,0,0,0,0,0.0,5,weekend,normal
dispatch_server,downtown,HTTPS,none,44947,443,818,16.877,130.13,62003,4,68.243,0,0,0,1,0,0,0.0,12,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,20245,443,274,2.761,20.64,17935,2,114.23,0,0,0,1,0,0,0.044,2,weekday,normal
dispatch_server,downtown,HTTPS,none,18503,443,685,4.549,4.95,4989,1,0.816,0,0,48,1,0,0,0.0,0,weekday,brute_force
ambulance_tracker,arterial_road,HTTPS,none,9799,443,220,2.063,50.97,6011,3,22.457,1,0,0,1,0,0,0.021,11,weekday,normal
signal_controller,residential,MQTT,subscribe,37166,1883,341,5.765,8.34,13732,2,11.397,0,0,1,1,0,1,0.0,5,weekday,command_injection
traffic_camera,arterial_road,TCP,none,44317,8080,835,19.689,88.01,485552,1,26.333,1,0,0,1,0,0,0.0,21,weekend,normal
dispatch_server,downtown,HTTPS,none,40630,443,713,3.515,133.26,158665,2,19.77,1,1,0,1,0,0,0.0,5,weekend,normal
traffic_camera,downtown,TCP,none,27592,8080,1307,16.805,164.67,422048,1,349.291,0,0,0,1,0,0,0.0,15,weekday,normal
dispatch_server,downtown,HTTPS,none,23768,443,423,6.76,3.53,1764,2,1.483,0,0,18,1,0,0,0.0,2,weekend,brute_force
ambulance_tracker,arterial_road,HTTPS,none,16239,443,111,3.311,79.21,6624,2,341.494,0,0,0,1,0,1,0.061,12,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,55563,443,256,3.734,58.4,17949,1,39.074,0,0,0,1,0,0,0.012,11,weekend,normal
ambulance_tracker,downtown,HTTPS,none,44562,443,167,0.871,59.36,13950,2,173.098,0,0,0,1,0,0,0.017,10,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,18830,443,665,14.027,20.07,20116,1,451.832,0,2,1,1,0,1,0.0,17,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,53854,1883,201,1.347,71.61,9981,2,77.382,0,0,0,1,0,0,0.0,21,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,27961,443,898,11.103,119.98,109366,2,2.693,0,0,0,1,0,0,0.0,18,weekday,normal
traffic_camera,hospital_zone,TCP,none,30936,21405,75,17.554,1.68,337,60,1.0776,1,0,0,1,0,0,0.0,21,weekday,port_scan
traffic_camera,arterial_road,TCP,none,55328,8080,1276,24.067,158.32,587813,1,20.915,1,0,0,1,0,0,0.0,5,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,33181,443,881,7.13,87.74,42276,1,62.954,1,0,0,1,0,0,0.0,18,weekday,normal
signal_controller,downtown,MQTT,subscribe,52967,1883,229,2.015,118.21,10103,2,38.998,0,0,0,1,0,1,0.0,6,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,13346,443,395,8.389,12.11,10455,1,357.792,1,0,0,1,0,0,0.0,5,weekend,normal
signal_controller,residential,MQTT,subscribe,39991,1883,519,2.358,14.67,26434,3,18.207,2,0,3,1,0,1,0.0,4,weekday,command_injection
dispatch_server,downtown,HTTPS,none,2667,443,305,19.036,135.54,168848,3,132.434,0,0,0,1,0,0,0.0,23,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,15696,443,558,9.922,114.81,83312,2,5.861,0,0,0,1,0,0,0.0,3,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,14284,443,156,1.755,10.74,10900,1,59.856,1,0,0,1,0,0,0.013,16,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,16584,1883,235,4.957,266.67,11879,2,317.142,0,0,0,1,0,0,0.0,8,weekend,normal
signal_controller,downtown,MQTT,subscribe,17155,1883,163,3.536,173.43,8277,2,107.418,2,1,0,1,0,0,0.0,18,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,25439,443,107,1.389,65.86,9521,1,15.82,0,0,0,1,0,0,0.017,13,weekday,normal
signal_controller,residential,MQTT,subscribe,53113,1883,140,2.757,100.31,11241,2,329.72,1,0,0,1,0,0,0.0,13,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,44518,443,479,3.054,2.32,18318,1,19.074,0,0,0,1,0,1,0.0,3,weekday,command_injection
dispatch_server,downtown,HTTPS,none,56198,443,360,6.509,108.56,162976,4,48.232,0,0,0,1,0,0,0.0,18,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,10067,443,119,2.036,83.83,14298,1,217.688,0,0,0,1,0,0,0.007,12,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,25530,443,182,3.166,63.59,11428,2,40.888,0,0,0,1,0,0,0.104,15,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,4274,443,495,7.117,151.24,99678,1,11.034,0,0,0,1,0,0,0.0,14,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,51366,443,861,12.897,149.89,161261,1,176.111,1,0,0,1,0,0,0.0,19,weekday,normal
dispatch_server,downtown,HTTPS,none,25947,443,453,9.047,20.71,20100,2,493.992,1,0,0,0,0,0,0.0,11,weekday,normal
dispatch_server,downtown,HTTPS,none,23572,443,709,8.407,136.95,195868,2,224.486,1,2,0,0,0,1,0.0,5,weekday,normal
traffic_camera,residential,TCP,none,58079,8080,1072,5.581,281.97,361604,3,520.999,1,2,0,1,0,0,0.0,20,weekend,normal
traffic_camera,residential,TCP,none,36925,8080,1484,159.837,1.41,148659,2,0.2135,502,354,0,0,0,0,0.0,0,weekday,ddos
traffic_camera,downtown,TCP,none,1915,8080,1039,18.649,233.15,295227,2,298.385,1,0,0,0,0,0,0.0,6,weekday,normal
signal_controller,residential,MQTT,subscribe,46859,1883,113,5.693,145.48,6580,2,41.298,1,0,0,1,0,0,0.0,9,weekday,normal
traffic_camera,residential,TCP,none,51155,8080,1024,19.476,54.8,457030,1,209.582,0,0,0,1,0,0,0.0,3,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,53197,443,310,3.779,11.03,24880,2,105.55,1,1,0,1,0,1,0.015,5,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,14265,1883,127,5.262,214.85,14162,1,140.97,0,0,0,1,0,1,0.0,2,weekend,normal
dispatch_server,downtown,HTTPS,none,39546,443,315,14.981,47.4,189879,1,7.049,0,0,0,1,0,0,0.0,13,weekday,normal
traffic_camera,residential,TCP,none,34910,8080,996,12.628,261.07,580935,1,280.193,0,0,0,1,0,0,0.0,15,weekday,normal
traffic_camera,arterial_road,TCP,none,17514,8080,1300,16.545,165.96,491873,2,374.783,0,0,0,1,0,0,0.0,4,weekend,normal
ambulance_tracker,downtown,HTTPS,none,19023,443,222,3.419,14.74,2998,2,26.965,0,1,0,1,0,0,0.005,13,weekday,normal
traffic_camera,hospital_zone,TCP,none,6070,8080,871,15.814,291.05,593826,2,124.014,0,0,0,1,0,0,0.0,3,weekday,normal
dispatch_server,downtown,HTTPS,none,35148,443,661,10.845,41.89,78146,3,82.777,0,0,0,0,0,0,0.0,7,weekday,normal
traffic_camera,residential,TCP,none,34941,8130,56,16.891,1.46,1005,29,0.6138,2,1,0,0,0,0,0.0,21,weekend,port_scan
ambulance_tracker,downtown,HTTPS,none,25339,443,186,2.155,65.77,2336,1,181.427,0,0,0,1,0,0,0.063,21,weekday,normal
signal_controller,downtown,MQTT,subscribe,40405,1883,193,3.834,281.64,12022,1,531.626,1,0,0,1,0,0,0.0,4,weekend,normal
traffic_camera,hospital_zone,TCP,none,62143,8080,1016,6.68,64.01,183986,2,87.214,2,0,0,1,0,0,0.0,18,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,14819,443,736,4.98,111.62,164345,1,27.891,0,0,1,1,0,0,0.0,16,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,63448,1883,162,4.749,166.33,3280,1,45.765,1,0,0,1,0,0,0.0,3,weekday,normal
ambulance_tracker,downtown,HTTPS,none,33145,443,279,1.429,28.51,18340,1,124.624,0,0,0,1,0,0,0.064,23,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,3517,443,101,1.846,13.37,8236,1,99.561,0,0,0,1,0,0,0.12,6,weekday,normal
traffic_camera,hospital_zone,TCP,none,29243,8080,1472,10.555,143.06,444340,1,564.695,1,0,0,0,0,0,0.0,14,weekday,normal
signal_controller,residential,MQTT,subscribe,22593,1883,108,2.981,156.57,11631,3,34.154,1,0,0,0,0,0,0.0,0,weekday,normal
